,Meterage,Rooms,Parkings,Storage rooms,Elevator,Year,Price
733,86,2,True,True,True,15,8800000000
734,130,3,True,True,True,13,13600000000
735,70,2,True,True,True,16,7400000000
736,65,1,True,True,True,2,8500000000
737,85,2,True,True,True,20,7700000000
738,95,2,True,True,False,15,5850000000
739,69,2,True,True,True,17,7100000000
740,106,2,True,True,True,9,10700000000
741,95,2,True,True,False,21,9250000000
742,90,2,True,True,True,1,11500000000
743,66,1,True,True,True,10,7700000000
744,50,1,True,True,True,3,6000000000
745,61,2,True,True,False,19,5700000000
746,76,2,True,True,True,13,6900000000
747,88,2,True,True,True,22,7200000000
748,68,2,True,True,True,6,8400000000
749,72,2,True,True,True,20,7200000000
750,70,2,True,True,True,10,8500000000
751,75,1,True,True,True,1,10650000000
752,67,2,True,True,False,21,7250000000
753,93,2,True,True,True,7,10500000000
754,130,3,True,True,True,8,14000000000
755,122,3,True,True,True,6,14000000000
756,86,2,True,True,True,21,7900000000
757,90,2,True,True,True,5,12500000000
758,93,2,True,True,True,1,12500000000
759,71,1,True,True,True,1,7900000000
760,63,1,True,True,True,14,6100000000
761,70,2,False,False,False,18,6300000000
762,75,2,True,True,True,1,10125000000
763,66,2,True,True,True,17,6060000000
764,71,2,True,True,True,18,6200000000
765,92,2,True,True,True,1,12800000000
766,59,1,True,True,True,10,6600000000
767,63,1,True,True,True,1,9000000000
768,55,1,True,True,True,8,5850000000
769,64,1,True,True,True,4,6100000000
770,60,1,True,True,True,18,5700000000
771,82,2,True,True,True,11,9200000000
772,70,2,True,True,True,16,7300000000
773,86,2,True,True,True,11,9190000000
774,101,2,True,True,True,2,12400000000
775,71,2,True,True,True,10,8050000000
776,100,2,True,True,True,14,11000000000
777,88,2,True,True,True,12,10200000000
778,100,2,True,True,True,1,11900000000
779,66,1,True,True,True,1,10500000000
780,90,2,True,True,True,1,14000000000
781,100,2,True,True,True,1,15000000000
782,61,1,True,True,True,15,6000000000
783,60,1,True,True,True,11,6500000000
784,68,1,True,True,True,13,6450000000
785,68,1,True,True,True,11,6400000000
786,69,1,True,True,True,9,6430000000
787,58,1,True,True,True,18,6300000000
788,72,2,True,True,True,3,6300000000
789,52,1,True,True,True,17,52000000000
790,90,2,True,True,True,2,10900000000
791,75,2,True,True,True,13,7300000000
792,110,3,True,True,True,4,13000000000
793,65,2,True,True,True,20,6950000000
794,62,2,True,True,True,18,5850000000
795,84,2,True,True,False,19,5970000000
796,110,2,True,True,True,5,12200000000
797,83,2,True,True,False,18,6700000000
798,73,2,True,True,True,18,6950000000
799,62,2,True,True,True,19,5800000000
800,58,1,True,True,True,16,5600000000
801,72,2,True,True,True,23,6150000000
802,90,2,True,True,True,14,9780000000
803,81,2,True,True,True,16,8100000000
804,86,2,True,True,True,84,7300000000
805,90,2,True,True,True,9,8700000000
806,56,1,False,True,False,19,4900000000
807,60,1,True,True,True,13,5750000000
808,110,2,True,True,True,11,12000000000
809,126,2,True,True,True,21,12500000000
810,67,2,True,True,True,13,7500000000
811,78,2,True,True,True,16,7200000000
812,50,1,True,True,False,23,5200000000
813,80,2,True,True,True,19,8000000000
814,97,2,True,True,False,20,9900000000
815,84,2,True,True,False,18,6800000000
816,90,2,True,True,False,18,7200000000
817,87,2,True,True,True,18,7200000000
818,69,1,True,True,False,20,7100000000
819,68,1,True,True,True,18,6700000000
820,62,1,True,True,True,20,6000000000
821,70,2,True,True,True,14,7200000000
822,72,2,True,True,True,6,7900000000
823,64,2,True,True,False,19,5600000000
824,80,2,True,True,True,20,7500000000
825,75,2,True,True,False,17,6100000000
826,82,2,True,True,True,20,7600000000
827,82,2,True,True,True,21,7650000000
828,65,2,True,True,True,18,6500000000
829,77,2,True,False,True,19,7500000000
830,85,2,True,True,True,18,7200000000
831,78,2,True,True,False,20,6350000000
832,60,2,True,True,True,13,6600000000
833,90,2,True,True,True,4,11100000000
834,108,3,True,True,True,18,9300000000
835,85,2,True,True,True,15,7200000000
836,75,2,True,True,True,17,6800000000
837,75,2,True,True,False,17,6350000000
838,70,2,True,True,False,19,6800000000
839,105,2,True,True,True,13,8990000000
840,78,2,True,True,False,17,6950000000
841,68,2,True,True,True,15,6950000000
842,86,2,True,True,True,17,7200000000
843,75,2,True,True,True,17,7250000000
844,75,2,True,True,True,18,7300000000
845,76,2,True,True,True,16,6800000000
846,80,2,True,True,True,21,6650000000
847,72,2,True,True,True,17,6800000000
848,77,2,True,True,False,16,7980000000
849,107,2,True,True,True,9,10700000000
850,101,3,True,True,True,15,9980000000
851,88,2,True,True,True,4,10600000000
852,75,1,True,True,True,1,6500000000
853,66,1,True,True,True,5,7600000000
854,76,2,True,True,False,20,6295000000
855,49,1,True,True,True,22,4900000000
856,76,2,True,True,True,16,7100000000
857,70,2,True,True,True,15,6850000000
858,71,2,True,True,True,18,7200000000
859,76,2,False,False,False,21,5900000000
860,77,2,True,True,False,20,7550000000
861,80,2,True,True,True,11,7400000000
862,93,2,True,True,True,6,7300000000
863,86,2,True,True,False,22,7650000000
864,113,2,True,True,True,7,14900000000
865,86,2,True,True,False,17,7450000000
866,86,2,True,True,False,19,7450000000
867,107,2,True,True,True,2,11400000000
868,100,2,True,True,True,3,13000000000
869,68,2,True,True,False,20,5850000000
870,45,1,True,True,True,22,4980000000
871,65,2,True,True,False,18,5700000000
872,110,2,True,True,True,15,9650000000
873,80,2,True,True,True,4,10400000000
874,73,2,True,True,True,20,7350000000
875,84,2,True,True,True,17,6500000000
876,70,2,True,True,True,6,7650000000
877,75,2,True,True,True,17,8500000000
878,110,2,True,True,True,1,15400000000
879,55,1,True,True,True,4,6900000000
880,64,2,False,True,True,23,5200000000
881,80,2,True,True,True,18,8350000000
882,73,2,True,True,True,15,7700000000
883,72,2,True,True,True,17,7600000000
884,75,2,True,True,True,16,7450000000
885,75,2,True,True,True,21,7200000000
886,73,2,True,True,True,18,7200000000
887,75,2,True,True,True,18,7200000000
888,75,2,True,True,True,18,7200000000
889,62,2,False,True,False,22,7500000000
890,100,2,True,True,True,1,11900000000
891,54,1,True,True,True,19,6300000000
892,50,1,True,True,True,8,6100000000
893,59,1,True,True,True,7,8130000000
894,103,2,True,True,True,20,8200000000
895,60,1,True,True,True,17,5650000000
896,72,2,True,True,False,19,7850000000
897,120,3,True,True,True,19,12800000000
898,125,2,True,True,True,20,11500000000
899,105,3,True,True,True,15,9850000000
900,95,2,True,True,False,19,9250000000
901,625,1,True,True,False,23,120000000000
902,220,5,True,True,False,18,45000000000
903,107,3,True,True,False,15,7900000000
904,58,1,True,True,True,6,6850000000
905,95,2,True,True,False,20,9050000000
906,107,2,True,True,True,8,9800000000
907,90,2,True,True,True,9,9100000000
908,75,2,True,True,True,20,7000000000
909,74,2,True,True,False,17,5800000000
910,95,2,True,True,False,18,6850000000
911,132,3,True,True,True,21,14500000000
912,107,2,True,True,True,19,10165000000
913,76,2,True,True,True,8,7200000000
914,65,2,True,True,True,19,6900000000
915,76,2,True,True,True,9,8700000000
916,88,2,True,True,True,8,7500000000
917,75,2,True,True,True,17,6800000000
918,52,2,False,True,False,23,5200000000
919,75,2,True,True,True,17,6800000000
920,85,2,True,True,True,20,6800000000
921,130,3,True,True,True,8,14450000000
922,45,1,True,True,True,19,5100000000
923,70,2,False,True,False,20,5400000000
924,80,2,True,True,True,17,7500000000
925,100,2,True,True,True,18,7400000000
926,75,2,True,True,True,18,6900000000
927,86,2,True,True,False,18,7700000000
928,95,2,True,True,False,18,8950000000
929,90,2,True,True,True,18,8500000000
930,73,2,True,True,False,21,7150000000
931,78,2,True,True,False,18,7700000000
932,76,2,True,True,False,20,7800000000
933,950,2,True,True,True,18,6950000000
934,107,2,True,True,True,7,10700000000
935,82,2,True,True,True,7,9000000000
936,78,2,True,True,True,8,8000000000
937,64,2,True,True,True,15,5900000000
938,68,2,True,True,True,18,6700000000
939,82,2,True,True,True,17,6800000000
940,62,2,True,True,True,18,5800000000
941,74,2,True,True,False,20,5370000000
942,75,2,True,True,True,26,6900000000
943,77,2,True,True,True,20,7500000000
944,77,2,True,True,False,22,7550000000
945,84,2,True,True,True,21,7560000000
946,67,2,True,True,False,22,6900000000
947,76,2,True,True,False,22,5900000000
948,72,2,True,True,False,22,7700000000
949,86,2,True,True,False,22,7650000000
950,68,2,True,True,True,15,7500000000
951,55,2,True,True,True,22,5500000000
952,50,1,True,True,True,16,6100000000
953,137,3,True,True,True,1,14450000000
954,70,2,True,True,True,20,7200000000
955,58,1,False,True,False,19,4700000000
956,55,1,False,True,False,19,4500000000
957,60,1,True,True,False,19,4700000000
958,90,2,True,True,True,21,6600000000
959,72,2,True,True,False,22,7600000000
960,72,2,True,True,True,20,7700000000
961,72,2,True,True,False,21,7690000000
962,65,2,True,True,True,17,6950000000
963,76,2,True,True,True,13,7100000000
964,76,2,True,True,False,17,7250000000
965,90,2,True,True,True,21,6400000000
966,79,2,True,True,False,19,7600000000
967,145,3,True,True,True,3,19500000000
968,70,2,True,True,False,21,7000000000
969,100,2,True,True,True,1,11900000000
970,80,2,True,True,True,7,10200000000
971,80,2,True,True,True,1,11800000000
972,70,2,True,True,True,7,9000000000
973,98,3,True,True,True,19,8000000000
974,88,2,True,True,True,18,7310000000
975,76,2,True,True,True,20,7070000000
976,77,2,True,True,True,19,8000000000
977,57,1,True,True,True,18,6500000000
978,82,2,True,True,True,20,7600000000
979,75,2,True,True,True,17,6800000000
980,90,2,True,True,True,8,8700000000
981,85,2,True,True,True,3,8550000000
982,85,2,True,True,True,9,8250000000
983,82,2,True,True,True,9,8350000000
984,105,2,True,True,True,1,13800000000
985,63,1,True,True,True,1,9135000000
986,157,3,True,True,True,1,22500000000
987,73,2,True,True,False,20,7690000000
988,85,2,True,True,True,8,7500000000
989,73,2,True,True,False,20,7350000000
990,80,2,True,True,True,18,7200000000
991,70,2,True,True,False,23,7100000000
992,54,1,True,True,True,15,6250000000
993,59,1,True,True,True,18,5600000000
994,65,2,True,True,True,15,5500000000
995,74,2,True,True,True,5,7400000000
996,75,2,True,True,True,1,10275000000
997,71,2,True,True,True,9,6900000000
998,59,1,True,True,True,14,5700000000
999,57,1,True,True,True,6,6350000000
1000,70,2,True,True,True,76,5350000000
1001,92,2,True,True,True,8,8250000000
1002,65,2,True,True,True,8,7800000000
1003,67,2,True,True,True,14,6200000000
1004,65,1,True,True,True,12,5850000000
1005,90,2,True,True,True,18,7900000000
1006,89,2,True,True,True,4,10600000000
1007,110,2,False,True,False,16,9800000000
1008,133,3,True,True,True,11,12500000000
1009,67,2,True,True,False,23,6000000000
1010,61,1,True,True,True,19,5100000000
1011,66,2,True,True,True,20,6900000000
1012,55,1,True,True,True,13,5400000000
1013,58,2,True,True,True,12,6650000000
1014,80,2,True,True,True,18,9000000000
1015,56,1,True,True,True,8,6000000000
1016,67,1,True,True,True,16,6900000000
1017,62,1,True,True,True,19,5750000000
1018,57,1,True,True,True,12,5100000000
1019,59,1,True,True,True,14,5380000000
1020,73,1,True,True,True,1,6900000000
1021,70,2,True,True,True,21,7300000000
1022,72,2,True,True,True,18,7200000000
1023,75,2,True,True,True,18,7200000000
1024,90,2,True,True,True,7,9500000000
1025,82,2,True,True,True,18,8000000000
1026,72,2,True,True,True,20,7200000000
1027,71,2,True,True,True,19,7200000000
1028,80,2,True,True,True,17,9200000000
1029,72,2,True,True,True,19,7200000000
1030,75,1,True,True,True,17,8500000000
1031,75,2,True,True,True,17,6800000000
1032,75,2,True,True,True,18,7200000000
1033,75,2,True,True,True,20,6800000000
1034,75,2,True,True,True,84,6350000000
1035,72,2,True,True,True,16,6800000000
1036,68,2,True,True,True,21,7620000000
1037,85,2,True,True,False,23,6350000000
1038,75,2,True,True,True,7,7600000000
1039,75,2,True,True,True,17,6800000000
1040,72,2,True,True,True,18,6800000000
1041,75,2,True,True,True,17,6800000000
1042,72,2,True,True,True,18,6800000000
1043,58,2,True,True,True,14,6000000000
1044,77,2,True,True,False,23,7000000000
1045,70,2,True,True,True,10,7850000000
1046,75,2,True,True,True,20,6070000000
1047,75,2,True,True,True,10,6700000000
1048,88,2,True,True,True,21,7150000000
1049,63,2,True,True,False,19,5750000000
1050,66,2,True,True,False,21,6850000000
1051,86,2,True,True,False,21,7600000000
1052,107,2,True,True,True,15,9500000000
1053,80,2,True,True,True,15,9500000000
1054,79,2,True,True,True,16,7100000000
1055,74,2,True,True,True,17,6800000000
1056,52,2,True,True,True,21,5550000000
1057,86,2,True,True,True,21,710000000
1058,64,1,False,False,False,24,4285000000
1059,90,2,True,True,True,10,9700000000
1060,81,2,True,True,True,12,8200000000
1061,104,2,True,True,True,3,11000000000
1062,61,1,False,True,False,24,4630000000
1063,63,2,True,True,True,16,5950000000
1064,90,2,True,True,True,12,9700000000
1065,78,2,True,True,True,19,8800000000
1066,130,3,True,True,True,18,13500000000
1067,130,3,True,True,True,10,14000000000
1068,68,2,True,True,True,7,8350000000
1069,130,3,True,True,True,10,14200000000
1070,81,2,True,True,True,1,11700000000
1071,75,2,True,True,True,1,12500000000
1072,155,3,True,True,True,11,13800000000
1073,87,2,True,True,True,12,9800000000
1074,80,2,True,True,True,13,7800000000
1075,118,3,True,True,True,18,11700000000
1076,67,1,True,True,True,1,9250000000
1077,93,2,True,True,True,1,12500000000
1078,75,2,True,True,True,1,12000000000
1079,55,2,False,True,False,24,5000000000
1080,60,1,True,True,True,7,6800000000
1081,62,1,True,True,True,4,6500000000
1082,90,2,True,True,True,10,8800000000
1083,60,1,True,True,True,9,6400000000
1084,68,1,True,True,True,13,6650000000
1085,90,2,True,True,True,21,8800000000
1086,125,2,True,True,True,19,11500000000
1087,135,3,True,True,True,1,20500000000
1088,95,2,True,True,True,22,9250000000
1089,72,2,True,True,False,21,7850000000
1090,84,2,True,True,False,19,7500000000
1091,64,2,False,True,False,21,4800000000
1092,85,2,True,True,False,18,7700000000
1093,69,1,True,True,True,19,5700000000
1094,72,2,True,True,False,23,7700000000
1095,64,2,True,True,True,11,7600000000
1096,88,2,True,True,True,15,7500000000
1097,90,2,True,True,True,19,7500000000
1098,67,2,True,True,False,19,6500000000
1099,68,2,True,True,True,15,8090000000
1100,40,1,True,True,True,1,7600000000
1101,68,2,True,True,True,6,7500000000
1102,65,1,True,True,True,3,6700000000
1103,50,1,True,True,True,13,5900000000
1104,75,2,True,True,True,10,6900000000
1105,77,2,True,True,True,20,6985000000
1106,100,2,True,True,True,6,11500000000
1107,85,2,True,True,True,8,9500000000
1108,86,2,True,True,True,10,8000000000
1109,88,2,True,True,True,18,6700000000
1110,88,2,True,True,True,17,7900000000
1111,130,3,True,True,True,11,12300000000
1112,82,2,True,True,True,16,7400000000
1113,86,2,True,True,True,17,7285000000
1114,73,2,True,True,True,20,6300000000
1115,75,2,True,True,True,13,7100000000
1116,82,2,True,True,True,19,7400000000
1117,88,2,True,True,True,16,7800000000
1118,86,2,True,True,False,18,7250000000
1119,76,2,True,True,False,19,6245000000
1120,88,2,True,True,False,18,7900000000
1121,58,1,True,True,True,7,6000000000
1122,90,2,True,True,True,1,12600090000
1123,75,1,True,True,True,1,10450000000
1124,92,2,True,True,True,1,13195000000
1125,110,2,True,True,True,1,16000000000
1126,75,2,True,True,True,1,9000000000
1127,63,1,True,True,True,1,9000000000
1128,90,2,True,True,True,1,12880000000
1129,68,2,True,True,True,8,8500000000
1130,70,2,True,True,True,19,6800000000
1131,76,2,True,True,True,22,7650000000
1132,88,2,True,True,False,21,7600000000
1133,78,2,True,True,True,18,7500000000
1134,74,2,True,True,True,22,7400000000
1135,63,1,True,True,True,15,7300000000
1136,100,2,True,True,True,17,7600000000
1137,75,2,True,True,True,10,7400000000
1138,59,1,True,True,True,9,6500000000
1139,59,2,True,True,True,12,6550000000
1140,65,2,True,True,True,10,6500000000
1141,88,2,True,True,True,18,7800000000
1142,85,2,True,True,True,18,7150000000
1143,73,2,True,True,True,17,6800000000
1144,87,2,True,True,False,20,8800000000
1145,95,2,True,True,False,19,9200000000
1146,75,2,True,True,True,15,7500000000
1147,67,2,True,True,True,21,6900000000
1148,86,2,True,True,True,19,7650000000
1149,77,2,True,True,False,22,7630000090
1150,62,2,True,True,True,18,5900000000
1151,68,2,True,True,True,9,7200000000
1152,81,2,True,True,True,17,7200000000
1153,67,2,True,True,False,21,6200000000
1154,71,2,True,True,True,21,5800000000
1155,59,1,True,True,True,17,5750000000
1156,62,2,True,True,True,13,7700000000
1157,80,2,True,True,True,6,9700000000
1158,65,1,True,True,True,10,6500000000
1159,80,3,True,True,True,1,11400000000
1160,86,2,True,True,True,16,7450000000
1161,65,2,True,True,False,20,4900000000
1162,68,1,True,True,True,5,6000000000
1163,66,1,True,True,True,1,8000000000
1164,77,2,True,True,True,11,6690000000
1165,86,2,True,True,True,17,7500000000
1166,73,2,True,True,True,17,6950000000
1167,59,1,True,True,False,20,4750000000
1168,64,2,True,True,True,11,7850000000
1169,70,2,True,True,True,16,7600000000
1170,72,2,True,True,True,7,8000000000
1171,85,2,True,True,True,10,7480000000
1172,90,2,True,True,True,6,9900000000
1173,85,2,True,True,True,20,8400000000
1174,98,2,True,True,True,9,11600000000
1175,73,2,True,True,True,18,6800000000
1176,87,2,True,True,True,7,8600000000
1177,75,2,True,True,False,15,6400000000
1178,105,2,True,True,True,3,11850000000
1179,42,1,True,True,True,5,6500000000
1180,71,1,True,True,True,1,10000000000
1181,71,2,True,True,True,16,6500000000
1182,105,3,True,True,True,10,12600000000
1183,130,3,True,True,True,9,13900000000
1184,55,1,True,True,True,11,6200000000
1185,60,1,True,True,True,10,5500000000
1186,55,1,True,True,True,13,5600000000
1187,85,2,True,True,True,80,6800000000
1188,58,1,True,True,True,6,6800000000
1189,114,2,True,True,True,8,9650000000
1190,75,2,True,True,True,18,7000000000
1191,80,2,True,True,False,18,7400000000
1192,93,2,True,True,True,6,11440000000
1193,65,2,True,True,True,1,8500000000
1194,85,2,True,True,False,19,7400000000
1195,88,2,True,True,True,19,7300000000
1196,66,2,True,True,True,21,6900000000
1197,77,2,True,True,True,21,7500000000
1198,82,2,True,True,True,19,7080000000
1199,88,2,True,True,False,22,7700000000
1200,88,2,True,True,True,16,8150000000
1201,78,2,True,True,True,19,6100000000
1202,81,2,True,True,True,13,7500000000
1203,76,2,True,True,False,20,6000000000
1204,90,2,True,True,True,14,9800000000
1205,115,2,True,True,True,8,9600000000
1206,65,2,True,True,True,19,5980000000
1207,77,2,True,True,False,18,7650000000
1208,86,2,True,True,False,17,7400000000
1209,66,1,True,True,True,17,6500000000
1210,79,2,True,True,False,19,7100000000
1211,80,2,True,True,True,19,6980000000
1212,75,2,True,True,True,18,6800000000
1213,80,2,True,True,True,7,8100000000
1214,72,2,True,True,True,16,6800000000
1215,93,2,True,True,True,9,10500000000
1216,80,2,True,True,True,21,7200000000
1217,82,2,True,True,True,21,8000000000
1218,70,2,True,True,True,16,6800000000
1219,75,2,True,True,True,18,7200000000
1220,86,2,True,True,True,18,7200000000
1221,80,2,True,True,True,9,8000000000
1222,72,2,True,True,True,18,7200000000
1223,73,2,True,True,False,19,7350000000
1224,70,1,True,True,True,18,7200000000
1225,75,2,True,True,True,17,6800000000
1226,115,2,True,True,True,11,13500000000
1227,65,2,True,True,True,8,7500000000
1228,88,2,False,True,False,23,6800000000
1229,69,2,True,True,True,17,6400000000
1230,114,2,True,True,True,2,11550000000
1231,75,2,True,True,True,20,6900000000
1232,75,2,True,True,True,19,6700000000
1233,67,1,True,True,True,10,7950000000
1234,67,2,True,True,True,16,6100000000
1235,70,2,True,True,True,11,7800000000
1236,78,2,True,True,True,18,8250000000
1237,68,2,True,True,True,16,6500000000
1238,63,1,True,True,True,1,8000000000
1239,66,1,True,True,True,15,7000000000
1240,70,1,True,True,True,1,9000000000
1241,62,1,True,True,True,15,5700000000
1242,133,3,True,True,True,11,12500000000
1243,130,3,True,True,True,11,12000000000
1244,83,2,True,True,True,16,7500000000
1245,89,2,True,True,True,19,8820000000
1246,105,2,True,True,True,3,13200000000
1247,140,3,True,True,True,12,14100000000
1248,115,3,True,True,True,3,14500000000
1249,86,2,True,True,True,8,7600000000
1250,72,2,True,True,False,20,6900000000
1251,68,2,True,True,True,21,6800000000
1252,64,2,True,True,True,10,7600000000
1253,2060,5,True,True,True,1,280000000000
1254,60,1,True,True,True,1,8400000000
1255,73,2,True,True,True,18,6000000000
1256,69,1,True,True,True,12,6400000000
1257,67,1,True,True,True,10,6350000000
1258,59,1,True,True,True,13,6100000000
1259,62,1,True,True,True,13,6300000000
1260,60,2,True,True,False,24,5900000000
1261,85,2,True,True,True,8,7500000000
1262,51,1,True,True,False,22,5350000000
1263,45,1,True,True,True,10,6200000000
1264,67,1,True,True,True,18,6700000000
1265,65,2,True,True,True,16,6200000000
1266,68,2,True,True,True,15,6750000000
1267,90,2,True,True,True,8,9600000000
1268,105,2,True,True,True,11,9600000000
1269,80,2,True,True,False,17,7950000000
1270,79,2,True,True,True,14,9100000000
1271,56,2,True,True,True,19,6000000000
1272,58,1,True,True,False,20,4950000000
1273,78,2,True,True,True,1,12920000000
1274,90,2,True,True,True,14,9820000000
1275,72,2,True,True,True,13,7200000000
1276,75,2,True,True,True,1,10875000000
1277,74,2,True,False,False,19,7600000000
1278,72,2,True,True,True,9,6980000000
1279,80,2,True,True,True,23,8350000000
1280,86,2,True,True,True,17,7450000000
1281,88,2,True,True,True,21,7700000000
1282,60,2,True,True,True,16,5500000000
1283,96,2,True,True,True,15,9300000000
1284,90,2,True,True,True,16,8500000000
1285,69,2,True,True,False,19,6500000000
1286,59,1,True,True,True,12,6500000000
1287,59,1,True,True,True,7,6200000000
1288,79,2,True,True,True,16,7650000000
1289,58,2,True,True,True,7,5450000000
1290,65,2,True,True,True,7,6600000000
1291,110,2,True,True,True,6,9500000000
1292,67,2,True,True,True,10,6900000000
1293,78,2,True,True,True,20,7800000000
1294,72,2,True,True,False,21,7400000000
1295,55,1,True,True,True,13,6600000000
1296,60,1,True,True,True,16,6000000000
1297,104,2,True,True,True,16,10700000000
1298,65,1,True,True,True,11,7500000000
1299,100,2,True,True,True,20,8000000000
1300,63,1,True,True,True,3,6000000000
1301,60,1,True,True,True,11,6400000000
1302,92,2,True,True,True,1,13800000000
1303,80,2,True,True,True,4,7500000000
1304,61,1,True,True,True,17,5700000000
1305,74,2,True,True,True,11,6900000000
1306,72,2,True,True,True,7,9000000000
1307,83,2,True,True,True,6,9500000000
1308,67,1,True,True,True,14,7000000000
1309,90,2,True,True,True,7,10200000000
1310,80,2,True,True,True,11,9200000000
1311,72,2,True,True,False,20,6900000000
1312,63,1,True,True,True,1,8500000000
1313,63,1,True,True,True,1,6300000000
1314,60,1,True,True,True,5,7000000000
1315,112,2,True,True,True,10,10300000000
1316,80,2,True,True,True,12,7900000000
1317,115,2,True,True,True,7,9650000000
1318,72,2,True,True,True,1,12600000000
1319,76,2,True,True,True,17,7600000000
1320,65,1,True,True,True,21,6100000000
1321,72,2,True,True,False,21,8050000000
1322,75,2,True,True,True,9,7200000000
1323,72,2,True,True,True,22,7100000000
1324,72,2,True,True,True,19,7200000000
1325,72,2,True,True,True,16,7200000000
1326,90,2,True,True,False,25,7600000000
1327,93,2,True,True,True,9,10200000000
1328,88,2,True,True,True,16,8700000000
1329,90,2,True,True,True,7,9800000000
1330,94,2,True,True,True,7,9800000000
1331,78,2,True,True,False,16,6500000000
1332,90,2,True,True,False,19,6690000000
1333,70,2,True,True,True,18,7250000000
1334,86,2,True,True,False,17,7400000000
1335,56,1,False,True,False,23,4650000000
1336,95,2,True,True,False,19,9300000000
1337,149,3,True,True,True,1,18000000000
1338,90,2,True,True,True,20,8800000000
1339,75,2,True,True,True,3,8750000000
1340,65,2,True,True,True,19,7000000000
1341,64,1,True,True,True,5,6660000000
1342,65,2,True,True,True,6,6800000000
1343,76,2,True,True,False,19,6316000000
1344,100,2,True,True,True,19,7500000000
1345,59,1,True,True,True,9,6950000000
1346,72,2,True,True,True,16,7300000000
1347,72,2,True,True,False,20,6900000000
1348,70,2,True,True,True,18,7200000000
1349,72,2,True,True,False,23,7700000000
1350,60,1,True,True,True,5,6800000000
1351,64,1,True,True,True,4,7200000000
1352,75,2,True,True,False,19,7400000000
1353,73,2,True,True,True,18,7500000000
1354,56,2,True,True,True,11,7200000000
1355,75,2,True,True,False,18,7980000000
1356,56,2,True,True,True,13,7000000000
1357,83,2,True,True,False,16,8500000000
1358,70,2,True,True,False,20,7300000000
1359,63,2,True,True,True,17,7300000000
1360,70,2,True,True,True,13,7400000000
1361,75,2,True,True,False,15,7500000000
1362,86,2,True,True,False,21,7780000000
1363,82,2,True,True,True,7,12200000000
1364,72,2,True,True,True,15,7400000000
1365,76,2,True,True,True,18,7200000000
1366,72,2,False,True,False,22,5300000000
1367,77,2,False,False,False,28,4800000000
1368,70,2,True,True,False,17,6500000000
1369,73,2,True,True,True,17,6300000000
1370,59,1,True,True,True,10,6550000000
1371,65,2,True,True,True,15,6900000000
1372,87,2,True,True,False,21,7200000000
1373,90,2,True,True,False,20,7500000000
1374,86,2,True,True,True,20,7250000000
1375,78,2,True,True,True,12,7500000000
1376,85,2,True,True,True,8,7500000000
1377,72,2,True,True,False,23,7750000000
1378,72,2,True,True,False,21,7100000000
1379,64,1,True,True,True,21,6600000000
1380,79,2,True,True,False,20,8300000000
1381,86,2,True,True,True,20,7200000000
1382,80,2,True,True,True,17,7250000000
1383,75,2,True,True,True,17,7300000000
1384,70,2,True,True,True,19,7000000000
1385,75,2,True,True,True,21,7100000000
1386,67,2,True,True,True,8,6650000000
1387,57,1,True,True,True,4,6100000000
1388,68,2,True,True,True,10,7000000000
1389,85,2,True,True,True,10,8800000000
1390,80,2,True,True,True,12,6690000000
1391,64,1,True,True,True,17,6300000000
1392,50,1,True,True,True,15,5100000000
1393,88,2,True,True,True,19,9870000000
1394,54,1,True,True,True,2,7000000000
1395,95,2,True,True,False,18,9150000000
1396,95,2,True,True,True,8,10350000000
1397,75,2,True,True,False,18,7480000000
1398,76,2,True,True,False,18,6580000000
1399,96,2,True,True,False,28,9350000000
1400,63,2,True,True,True,4,7580000000
1401,101,2,True,True,True,12,10400000000
1402,82,2,True,True,True,18,8500000000
1403,86,2,True,True,True,18,7500000000
1404,55,1,True,True,True,11,6500000000
1405,64,2,False,True,False,18,5200000000
1406,88,2,True,False,True,6,9000000000
1407,57,1,True,True,True,1,9700000000
1408,57,1,True,True,True,1,8800000000
1409,90,2,True,True,True,1,15300000000
1410,85,2,True,True,True,19,7200000000
1411,70,2,True,True,False,23,6100000000
1412,87,2,True,True,True,4,9000000000
1413,69,2,True,True,True,18,7250000000
1414,72,2,True,True,True,20,7500000000
1415,87,2,True,True,True,14,7500000000
1416,69,2,True,True,True,18,7250000000
1417,70,2,True,True,True,6,8100000000
1418,79,2,True,True,True,14,8800000000
1419,68,2,True,True,True,13,7250000000
1420,67,2,True,True,True,13,7150000000
1421,80,2,True,True,False,17,7650000000
1422,70,2,True,True,False,20,7250000000
1423,71,2,True,True,False,18,5980000000
1424,76,2,True,True,False,17,7130000000
1425,68,1,True,True,True,11,7800000000
1426,85,2,True,True,False,23,8500000000
1427,56,1,True,True,True,5,6500000000
1428,90,2,True,True,True,11,8500000000
1429,83,2,True,True,True,3,12000000000
1430,85,2,True,True,True,8,7500000000
1431,66,2,True,True,True,17,6700000000
1432,66,2,True,True,True,18,6700000000
1433,68,2,True,True,True,9,9600000000
1434,89,2,True,True,True,13,9800000000
1435,100,2,True,True,True,1,14500000000
1436,110,2,True,True,True,1,19200000000
1437,112,2,True,True,True,7,12250000000
1438,65,1,True,True,True,18,6800000000
1439,98,2,True,True,True,10,9500000000
1440,95,2,True,True,False,20,9350000000
1441,90,2,True,True,True,11,10000000000
1442,72,2,True,True,True,21,7200000000
1443,69,2,True,True,False,24,7200000000
