,Meterage,Rooms,Parkings,Storage rooms,Elevator,Year,Price
733,110,2,True,True,True,14,17500000000
734,120,2,True,True,True,1,20520000000
735,110,2,True,True,True,1,29000000000
736,151,3,True,True,True,10,28690000000
737,120,2,True,True,True,6,17500000000
738,101,2,True,True,True,1,23000000000
739,155,3,True,True,True,17,21000000000
740,115,2,True,True,True,4,18500000000
741,165,3,True,True,True,1,36000000000
742,80,1,True,True,True,6,12000000000
743,79,1,True,True,True,4,12000000000
744,75,2,True,True,True,4,10400000000
745,78,1,True,True,True,6,12000000000
746,77,1,True,True,True,3,12000000000
747,75,1,True,True,True,5,12000000000
748,72,1,True,True,True,1,11500000000
749,74,1,True,True,True,6,12000000000
750,74,1,True,True,True,1,11900000000
751,69,1,True,True,True,2,11000000000
752,70,2,True,True,True,9,11000000000
753,73,1,True,True,True,3,12000000000
754,72,1,True,True,True,3,12000000000
755,71,1,True,True,True,2,12000000000
756,100,2,True,True,True,7,16500000000
757,130,2,True,True,True,7,22700000000
758,70,1,True,True,True,6,12000000000
759,128,2,True,True,True,7,22000000000
760,135,3,True,True,True,10,18000000000
761,100,2,True,True,True,6,18300000000
762,110,2,True,True,True,1,19000000000
763,128,2,True,True,True,4,24000000000
764,125,2,True,True,True,6,23000000000
765,100,2,True,True,True,3,17000000000
766,125,2,True,True,True,5,24000000000
767,130,2,True,True,True,5,23000000000
768,130,2,True,True,True,5,25000000000
769,128,2,True,True,True,6,22000000000
770,70,1,True,True,True,4,13000000000
771,128,2,True,True,True,3,23900000000
772,126,2,True,True,True,5,23800000000
773,126,2,True,True,True,6,23500000000
774,125,2,True,True,True,24,17000000000
775,85,2,True,True,True,10,11000000000
776,160,3,True,True,True,9,24500000000
777,110,2,True,True,True,17,14500000000
778,160,3,True,True,True,2,27000000000
779,80,2,True,True,True,13,11500000000
780,140,3,True,True,True,5,24000000000
781,145,3,True,True,True,5,19100000000
782,180,3,True,True,True,2,27900000000
783,175,3,True,True,True,7,30000000000
784,143,3,True,True,True,12,24000000000
785,139,3,True,True,True,8,26000000000
786,165,3,True,True,True,7,28000000000
787,120,3,True,True,True,23,16500000000
788,155,3,True,True,True,16,17950000000
789,170,3,True,True,True,7,20450000000
790,155,3,True,True,True,8,28500000000
791,245,3,True,True,True,1,50000000000
792,250,3,True,True,True,1,50000000000
793,245,3,True,True,True,1,50000000000
794,193,3,True,True,True,2,57900000000
795,235,3,True,True,True,2,70500000000
796,200,3,True,True,True,1,60000000000
797,120,3,True,True,True,9,18500000000
798,153,3,True,True,True,16,19500000000
799,95,2,True,True,True,18,14800000000
800,100,2,True,True,True,10,14000000000
801,100,2,True,True,False,25,13000000000
802,125,2,True,True,True,7,24000000000
803,73,1,True,True,True,9,11700000000
804,74,1,True,True,True,8,12000000000
805,73,1,True,True,True,8,12000000000
806,72,1,True,True,True,8,12000000000
807,71,1,True,True,True,6,12000000000
808,70,1,True,True,True,10,12000000000
809,75,1,True,True,True,10,12000000000
810,80,2,True,True,True,1,16500000000
811,150,3,True,True,True,10,28000000000
812,115,2,True,True,True,17,17000000000
813,80,2,True,True,True,5,13000000000
814,120,2,True,True,True,19,18000000000
815,202,3,True,True,True,11,28800000000
816,105,2,True,True,True,13,13200000000
817,72,1,True,True,True,14,11750000000
818,80,2,True,True,True,9,13500000000
819,70,1,True,True,True,13,11800000000
820,64,1,True,True,True,4,14400000000
821,73,1,True,True,True,12,11800000000
822,72,1,True,True,True,13,11850000000
823,65,1,True,True,True,3,14400000000
824,167,3,True,True,True,17,22500000000
825,155,3,True,True,True,13,17700000000
826,95,2,True,True,True,21,11500000000
827,120,2,True,True,True,15,16600000000
828,235,3,True,True,True,1,57000000000
829,115,2,True,True,True,15,20000000000
830,110,2,True,True,True,2,22000000000
831,114,2,True,True,True,1,20520000000
832,136,3,True,True,True,1,26000000000
833,131,3,True,True,True,1,26000000000
834,115,2,True,True,True,17,17500000000
835,107,2,True,True,True,18,17500000000
836,100,2,True,True,True,20,17000000000
837,150,3,True,True,True,1,33000000000
838,80,2,True,True,True,8,13400000000
839,65,1,True,True,True,4,14300000000
840,66,1,True,True,True,4,14300000000
841,67,1,True,True,True,2,14300000000
842,74,1,True,True,True,14,11800000000
843,660,5,True,True,True,29,396000000000
844,110,2,True,True,True,1,25500000000
845,73,1,True,True,True,7,11500000000
846,190,3,True,True,True,13,34000000000
847,100,2,True,True,True,7,19500000000
848,155,3,True,True,True,18,22500000000
849,200,3,True,True,True,16,31000000000
850,194,3,True,True,True,16,31000000000
851,95,2,True,True,True,5,18200000000
852,95,2,True,True,True,4,17900000000
853,90,2,True,True,True,2,15000000000
854,156,3,True,True,True,1,35000000000
855,151,3,True,True,True,1,35000000000
856,114,2,True,True,True,1,21090000000
857,195,3,True,True,True,2,40950000000
858,188,3,True,True,True,1,36660000000
859,125,2,True,True,True,1,26875000000
860,115,2,True,True,True,1,23000000000
861,115,2,True,True,True,1,23000000000
862,188,3,True,True,True,16,25500000000
863,105,2,True,True,True,17,15500000000
864,140,2,True,True,True,1,26000000000
865,103,2,True,True,True,1,26000000000
866,165,3,True,True,True,25,21500000000
867,113,2,True,True,True,1,28500000000
868,110,2,True,True,True,14,16000000000
869,189,3,True,True,True,1,37800000000
870,114,2,True,True,True,1,21090000000
871,125,2,True,True,True,1,26875000000
872,195,3,True,True,True,2,40950000000
873,100,2,True,True,True,1,18000000000
874,95,2,True,True,True,1,18000000000
875,110,2,True,True,True,18,15500000000
876,110,2,True,True,True,2,18500000000
877,90,2,True,True,True,7,16000000000
878,130,2,True,True,True,6,26000000000
879,135,3,True,True,True,18,18700000000
880,130,2,True,True,True,3,26500000000
881,230,3,True,True,True,2,46000000000
882,175,3,True,True,True,11,34000000000
883,190,3,True,True,True,2,59000000000
884,201,3,True,True,True,6,37200000000
885,80,2,True,True,True,17,12450000000
886,120,2,True,True,True,1,21090000000
887,155,3,True,True,True,1,34000000000
888,195,3,True,True,True,16,32000000000
889,190,3,True,True,True,17,23000000000
890,123,2,True,True,True,8,24000000000
891,123,2,True,True,True,8,24000000000
892,160,3,True,True,True,1,44000000000
893,91,2,True,True,True,10,13500000000
894,145,3,False,True,True,13,17500000000
895,81,2,True,True,True,17,12050000000
896,160,3,True,True,True,3,30400000000
897,165,3,True,True,True,3,30400000000
898,189,3,True,True,True,1,35154000000
899,194,3,True,True,True,1,35154000000
900,114,2,True,True,True,1,20520000000
901,120,2,True,True,True,1,20520000000
902,147,3,True,True,True,6,22900000000
903,149,3,True,True,True,7,22850000000
904,200,3,True,True,True,18,28250000000
905,165,3,True,True,True,18,18450000000
906,145,3,True,True,True,8,20750000000
907,145,3,True,True,True,7,17895000000
908,180,3,True,True,True,16,22000000000
909,170,3,True,True,True,7,21120000000
910,170,3,True,True,True,8,23880000000
911,145,3,True,True,True,3,20000000000
912,180,3,True,True,True,19,23250000000
913,152,3,True,True,True,2,23400000000
914,70,1,True,True,True,14,12000000000
915,150,3,True,True,True,16,20000000000
916,90,2,True,True,True,3,15000000000
917,135,2,True,True,True,1,33750000000
918,115,2,True,True,True,14,16500000000
919,113,2,True,True,True,4,20000000000
920,150,3,True,True,True,1,31000000000
921,190,3,True,True,False,20,35000000000
922,110,2,True,True,True,16,16000000000
923,140,2,True,True,True,1,26000000000
924,50,1,True,True,True,17,7700000000
925,150,3,True,True,True,1,32000000000
926,114,2,True,True,True,1,21090000000
927,150,3,True,True,True,1,34000000000
928,155,3,True,True,True,9,23500000000
929,110,2,True,True,True,16,16000000000
930,126,2,True,True,True,13,17800000000
931,118,2,True,True,True,6,16000000000
932,80,2,True,True,True,13,11000000000
933,183,3,True,True,True,16,25500000000
934,140,2,True,True,True,1,27000000000
935,170,3,True,True,True,1,37000000000
936,195,3,True,True,True,16,32000000000
937,200,3,True,True,True,1,36000000000
938,158,3,True,True,True,6,35000000000
939,68,1,True,True,True,1,17000000000
940,225,3,True,True,True,13,31000000000
941,198,3,True,True,True,1,33500000000
942,106,2,True,True,True,11,15000000000
943,190,3,True,True,True,1,37050000000
944,195,3,True,True,True,4,40950000000
945,114,2,True,True,True,1,20862000000
946,150,3,True,True,True,1,33000000000
947,640,5,True,True,False,30,280000000000
948,200,3,True,True,True,16,32000000000
949,195,3,True,True,True,1,38000000000
950,158,3,True,True,True,7,33000000000
951,105,2,True,True,True,2,17500000000
952,107,2,True,True,True,19,15500000000
953,114,2,True,True,True,1,21090000000
954,190,3,True,True,True,1,37050000000
955,155,3,True,True,True,1,32000000000
956,120,2,True,True,True,1,21090000000
957,160,3,True,True,True,9,23500000000
958,145,2,True,True,True,1,27000000000
959,115,2,True,True,True,16,16000000000
960,190,3,True,True,True,1,35150000000
961,225,3,True,True,True,20,32500000000
962,114,2,True,True,True,1,21090000000
963,125,2,True,True,True,1,26875000000
964,205,3,True,True,True,1,36000000000
965,175,3,True,True,True,1,37000000000
966,200,3,True,True,True,16,32000000000
967,400,5,True,True,False,27,152000000000
968,139,3,True,True,True,1,27000000000
969,200,3,True,True,True,10,40000000000
970,235,3,True,True,True,1,70500000000
971,160,3,True,True,True,11,24000000000
972,115,2,True,True,True,9,19000000000
973,115,2,True,True,True,13,16500000000
974,140,3,True,True,True,7,20000000000
975,70,1,True,True,True,3,13400000000
976,90,2,True,True,True,1,17000000000
977,70,1,True,True,True,5,13500000000
978,230,4,True,True,True,9,32000000000
979,100,2,True,True,True,7,17000000000
980,100,2,True,True,True,13,18000000000
981,110,2,True,True,True,7,18000000000
982,110,2,True,True,True,1,18000000000
983,75,1,True,True,True,9,14000000000
984,100,2,True,True,True,8,16800000000
985,108,2,True,True,True,3,20000000000
986,108,2,True,True,True,20,16800000000
987,125,2,True,True,True,1,30625000000
988,115,2,True,True,True,5,17500000000
989,90,2,True,True,True,3,18500000000
990,220,3,True,True,True,14,31000000000
991,155,3,True,True,True,10,25500000000
992,120,2,True,True,True,1,2000000000
993,240,4,True,True,True,1,51000000000
994,137,2,True,True,True,17,11500000000
995,142,2,True,True,True,17,11500000000
996,200,3,True,True,True,15,32000000000
997,195,3,True,True,True,15,32000000000
998,112,2,True,True,True,11,17500000000
999,71,2,True,True,True,18,10000000000
1000,71,2,True,True,True,18,10000000000
1001,106,2,True,True,True,1,23000000000
1002,110,2,True,True,True,1,23000000000
1003,160,3,True,True,True,21,24000000000
1004,175,3,True,True,True,2,37000000000
1005,180,3,True,True,True,2,37000000000
1006,155,3,True,True,True,1,35000000000
1007,150,3,True,True,True,1,35000000000
1008,191,3,True,True,True,17,31000000000
1009,196,3,True,True,True,17,31000000000
1010,90,2,True,True,True,15,11500000000
1011,98,2,True,True,False,18,11500000000
1012,220,3,True,True,True,19,32500000000
1013,130,2,True,True,True,1,26875000000
1014,120,2,True,True,True,1,21090000000
1015,195,3,True,True,True,1,35150000000
1016,75,2,True,True,True,7,13000000000
1017,75,2,True,True,True,18,12500000000
1018,220,3,True,True,True,22,35000000000
1019,215,3,True,True,True,15,32000000000
1020,100,2,True,True,True,2,22000000000
1021,95,2,True,True,True,5,18200000000
1022,95,2,True,True,True,3,18300000000
1023,65,2,True,True,True,3,12000000000
1024,155,3,True,True,True,1,21500000000
1025,85,2,False,True,True,14,13200000000
1026,107,2,True,True,True,10,15000000000
1027,117,3,True,True,True,15,17000000000
1028,165,3,True,True,True,20,19600000000
1029,85,2,True,True,True,2,15600000000
1030,200,3,True,True,True,5,32000000000
1031,205,3,True,True,True,10,40000000000
1032,191,3,True,True,True,17,32000000000
1033,196,3,True,True,True,17,32000000000
1034,155,3,True,True,True,11,24000000000
1035,144,3,True,True,True,1,27000000000
1036,200,3,True,True,True,2,45000000000
1037,60,1,True,True,False,18,13500000000
1038,235,3,True,True,True,2,58750000000
1039,72,2,True,True,True,17,10000000000
1040,131,3,True,True,True,1,26200000000
1041,136,3,True,True,True,1,26200000000
1042,92,2,True,True,True,3,18000000000
1043,97,2,True,True,True,3,18000000000
1044,185,3,True,True,True,12,24000000000
1045,190,3,True,True,True,12,24000000000
1046,170,3,True,True,True,1,35000000000
1047,150,3,True,True,True,15,27700000000
1048,150,3,True,True,True,15,27700000000
1049,119,2,True,True,True,1,20634000000
1050,114,2,True,True,True,1,20634000000
1051,193,3,True,True,True,1,34968000000
1052,188,3,True,True,True,1,34968000000
1053,105,2,True,True,True,18,13500000000
1054,102,2,True,True,True,2,18200000000
1055,150,3,True,True,True,7,28000000000
1056,70,1,True,True,True,6,13400000000
1057,100,2,True,True,True,10,17000000000
1058,70,2,True,True,True,2,13400000000
1059,220,3,True,True,True,15,32000000000
1060,202,3,True,True,True,13,29000000000
1061,97,2,True,True,True,13,13000000000
1062,115,2,True,True,True,15,17500000000
1063,225,3,True,True,True,22,35000000000
1064,105,2,True,True,True,10,18900000000
1065,110,2,True,True,True,10,18900000000
1066,125,2,True,True,False,18,16000000000
1067,112,2,True,True,True,1,22800000000
1068,120,2,True,True,False,17,14300000000
1069,220,3,True,True,True,1,50000000000
1070,90,2,True,True,True,8,16700000000
1071,110,2,True,True,True,16,14800000000
1072,155,3,True,True,True,13,25000000000
1073,138,3,True,True,True,7,22000000000
1074,170,3,True,True,True,17,23000000000
1075,90,2,True,True,True,3,17000000000
1076,70,2,True,True,False,22,10800000000
1077,156,3,True,True,True,21,24680000000
1078,95,2,True,True,True,6,14200000000
1079,130,3,True,True,True,5,20000000000
1080,140,3,True,True,True,3,24500000000
1081,115,2,True,True,True,19,16500000000
1082,195,3,True,True,True,8,40000000000
1083,190,3,True,True,True,8,40000000000
1084,190,3,True,True,True,15,32000000000
1085,195,3,True,True,True,15,32000000000
1086,200,3,True,True,True,1,36000000000
1087,195,3,True,True,True,1,36000000000
1088,220,3,True,True,True,1,48500000000
1089,225,3,True,True,True,1,48500000000
1090,110,2,True,True,True,1,23500000000
1091,115,2,True,True,True,1,23500000000
1092,150,3,True,True,True,6,25000000000
1093,95,2,True,True,True,4,18100000000
1094,100,2,True,True,True,2,18000000000
1095,100,2,True,True,True,5,17000000000
1096,72,2,True,True,True,5,13500000000
1097,70,1,True,True,True,1,13900000000
1098,115,2,True,True,True,1,24400000000
1099,105,2,True,True,True,7,17000000000
1100,100,2,True,True,True,2,17000000000
1101,100,2,True,True,True,5,17000000000
1102,98,2,True,True,True,6,18000000000
1103,98,2,True,True,True,6,17900000000
1104,105,2,True,True,True,6,18200000000
1105,100,2,True,True,True,6,18700000000
1106,95,2,True,True,True,4,17800000000
1107,110,2,True,True,True,6,17400000000
1108,100,2,True,True,True,5,18500000000
1109,84,2,True,True,True,5,15000000000
1110,100,2,True,True,True,3,19000000000
1111,170,3,True,True,True,1,34000000000
1112,70,2,True,True,True,2,11600000000
1113,100,2,True,True,True,5,17000000000
1114,123,2,True,True,True,4,21800000000
1115,110,2,True,True,True,4,17500000000
1116,155,3,True,True,True,6,35000000000
1117,150,3,True,True,True,1,33000000000
1118,199,3,True,True,True,16,32000000000
1119,140,2,True,True,True,1,27000000000
1120,114,2,True,True,True,1,21090000000
1121,162,3,True,True,True,7,33000000000
1122,188,3,True,True,True,1,36660000000
1123,108,2,True,True,True,2,17500000000
1124,110,2,True,True,True,19,15500000000
1125,118,2,True,True,True,1,21090000000
1126,195,3,True,True,True,1,37050000000
1127,160,3,True,True,True,6,35000000000
1128,193,3,True,True,True,16,32000000000
1129,155,3,True,True,True,1,33000000000
1130,119,2,True,True,True,1,21090000000
1131,193,3,True,True,True,1,36660000000
1132,120,2,True,True,True,7,24000000000
1133,156,4,True,True,True,6,31000000000
1134,102,2,True,True,True,4,16800000000
1135,200,3,True,True,True,11,35000000000
1136,85,2,True,True,True,5,12200000000
1137,150,3,True,True,True,2,26000000000
1138,110,2,True,True,True,8,10000000000
1139,135,2,True,True,True,1,35000000000
1140,127,2,True,True,True,18,19000000000
1141,215,3,True,True,True,1,38700000000
1142,107,2,True,True,True,14,15000000000
1143,136,3,True,True,True,15,17200000000
1144,170,3,True,True,True,1,37000000000
1145,170,3,True,True,True,19,23714000000
1146,110,2,True,True,True,2,18000000000
1147,107,2,True,True,True,6,17000000000
1148,107,2,True,True,True,16,17500000000
1149,110,2,True,True,True,1,24000000000
1150,300,5,True,True,False,30,76000000000
1151,112,2,True,True,True,9,17500000000
1152,140,3,True,True,True,7,26000000000
1153,155,3,True,True,True,15,25700000000
1154,105,2,True,True,False,33,10000000000
1155,150,3,True,True,True,17,22950000000
1156,205,3,True,True,True,19,30000000000
1157,130,2,True,True,True,11,22100000000
1158,200,3,True,True,True,1,40000000000
1159,74,2,True,True,True,1,10500000000
1160,170,3,True,True,True,6,30000000000
1161,110,2,True,True,True,18,14300000000
1162,151,3,True,True,True,1,34500000000
1163,99,2,True,True,True,5,18000000000
1164,120,2,True,True,True,1,25000000000
1165,70,2,True,True,True,5,13700000000
1166,75,1,True,True,True,4,13800000000
1167,100,2,True,True,True,5,17500000000
1168,99,2,True,True,True,10,17000000000
1169,79,2,True,True,True,3,13500000000
1170,70,1,True,True,True,1,13500000000
1171,110,2,True,True,True,5,18000000000
1172,110,2,True,True,True,11,18500000000
1173,107,2,True,True,True,5,17500000000
1174,70,1,True,True,True,1,14500000000
1175,110,2,True,True,True,6,17000000000
1176,70,2,True,True,True,1,14000000000
1177,100,2,True,True,True,5,19000000000
1178,108,2,True,True,True,1,17500000000
1179,101,2,True,True,True,4,30000000000
1180,190,3,True,True,False,30,27200000000
1181,139,3,True,True,True,4,28900000000
1182,143,3,True,True,True,9,29900000000
1183,210,3,True,True,True,15,28000000000
1184,129,2,True,True,True,18,16600000000
1185,150,3,True,True,True,30,21000000000
1186,160,3,True,True,True,10,32000000000
1187,110,2,True,True,True,1,23000000000
1188,130,2,True,True,True,18,17400000000
1189,150,3,True,True,True,3,33000000000
1190,151,3,True,True,True,6,25800000000
1191,150,3,True,True,True,8,31000000000
1192,87,2,True,True,True,9,12300000000
1193,110,2,True,True,True,2,24500000000
1194,110,2,True,True,True,1,21000000000
1195,125,2,True,True,True,7,16000000000
1196,200,3,True,True,True,1,36000000000
1197,195,3,True,True,True,15,32000000000
1198,151,3,True,True,True,1,34730000000
1199,175,3,True,True,True,1,37000000000
1200,145,3,True,True,True,2,25000000000
1201,170,3,True,True,True,11,28000000000
1202,127,2,True,True,True,12,19500000000
1203,114,2,True,True,True,1,20520000000
1204,188,3,True,True,True,1,35720000000
1205,115,2,True,True,True,1,28000000000
1206,158,3,True,True,True,7,33000000000
1207,140,3,True,True,True,13,20000000000
1208,140,3,True,True,True,13,20000000000
1209,170,3,True,True,True,1,45000000000
1210,76,2,True,False,True,2,15200000000
1211,160,3,True,True,True,12,27000000000
1212,83,2,True,True,True,6,16000000000
1213,60,1,True,True,True,13,10350000000
1214,155,3,True,True,True,3,29800000000
1215,110,2,True,True,True,18,17000000000
