,Meterage,Rooms,Parkings,Storage rooms,Elevator,Year,Price
733,90,2,True,True,True,10,8000000000
734,92,2,True,True,True,16,8000000000
735,88,2,True,True,True,12,7600000090
736,75,2,True,True,True,10,9980000000
737,62,1,False,False,False,21,4300000000
738,90,2,True,True,False,21,6300000000
739,85,2,True,True,False,19,6200000000
740,90,2,True,True,True,4,10000000000
741,100,2,True,True,True,3,11000000000
742,70,2,True,True,True,3,8000000000
743,175,3,True,True,True,4,30000000000
744,85,2,True,True,True,5,11000000000
745,85,2,True,True,False,28,108000000000
746,105,2,True,True,True,8,11100000000
747,63,2,True,False,False,21,4600000000
748,67,2,True,True,True,69,4650000000
749,55,2,True,True,True,21,5100000000
750,75,2,True,True,True,19,8500000000
751,74,2,True,True,False,18,7500000000
752,65,2,False,True,True,17,6800000000
753,86,2,True,True,True,12,12500000000
754,98,2,True,True,True,13,12250000000
755,66,2,True,True,True,18,8300000000
756,79,2,True,True,True,16,8190000000
757,86,2,True,True,True,12,12500000000
758,95,2,True,True,True,3,12750000000
759,138,3,True,True,True,1,25000000000
760,53,2,True,True,True,15,7100000000
761,80,2,True,True,True,3,9500000000
762,57,1,True,True,True,1,8835000000
763,62,2,True,True,False,15,5850000000
764,95,2,True,True,True,10,9800000000
765,112,2,True,True,True,9,10800000000
766,75,2,True,True,False,18,7000000000
767,120,3,True,True,True,3,12000000000
768,136,3,True,True,True,4,14800000000
769,148,2,True,True,True,4,12700000000
770,127,3,True,True,True,12,13400000000
771,64,2,True,True,False,19,6300000000
772,150,3,True,True,True,66,10000000000
773,208,0,True,False,True,1,72800000000
774,100,2,True,True,True,5,16000000000
775,138,3,True,True,True,1,20000000000
776,122,3,True,True,True,4,13700000000
777,85,2,True,True,False,20,8500000000
778,112,3,True,True,True,15,16800000000
779,130,3,True,True,True,3,19500000000
780,65,2,False,True,False,21,6000000000
781,75,2,True,True,True,3,12750000000
782,70,2,True,False,True,19,6500000000
783,75,2,True,True,True,19,5900000000
784,80,2,True,True,True,15,6200000000
785,85,2,True,True,True,18,6900000000
786,95,2,True,True,True,16,11000000000
787,72,1,True,True,True,15,5350000000
788,113,2,True,True,True,1,13750000000
789,90,2,True,True,True,16,8300000000
790,123,3,True,True,True,1,13000000000
791,94,5,True,True,True,1,11893200000
792,80,2,True,True,True,1,9650000000
793,114,2,True,True,True,1,10082420000
794,89,2,True,True,True,1,10230120000
795,98,2,True,True,True,1,9982412000
796,102,2,True,True,True,1,9928301000
797,130,3,True,True,True,1,17200000000
798,92,2,True,True,True,5,11500000000
799,140,3,True,True,True,18,17000000000
800,84,2,True,True,True,1,12500000000
801,105,2,True,True,True,3,10000000000
802,115,2,True,True,True,1,11000000000
803,86,2,True,True,True,21,8500000000
804,107,2,True,True,True,1,13910000000
805,98,2,True,True,True,3,9400000000
806,57,1,True,True,True,1,8550000000
807,140,3,True,True,True,1,16000000000
808,92,2,True,True,True,4,9000000000
809,100,2,True,True,True,1,13500000000
810,195,3,True,True,True,1,27000000000
811,114,2,True,True,True,5,12100000000
812,103,2,True,True,True,4,12500000000
813,108,2,True,True,True,11,12000000000
814,112,2,True,True,True,10,12000000000
815,96,2,True,True,True,9,8900000000
816,109,2,True,True,True,9,12650000000
817,105,2,True,True,True,9,12200000000
818,145,3,True,True,True,7,14500000000
819,122,3,True,True,True,1,15000000000
820,104,2,True,True,True,11,11800000000
821,112,2,True,True,True,2,9700000000
822,80,2,True,True,True,13,9000000000
823,122,2,True,True,True,13,12700000000
824,90,2,True,True,True,13,9600000000
825,102,2,True,True,True,10,9800000000
826,140,3,True,True,True,1,15800000000
827,111,2,True,True,True,8,13000000000
828,144,3,True,True,True,9,15700000000
829,115,3,True,True,True,1,14950000000
830,95,2,True,True,True,10,9650000000
831,104,3,True,True,True,9,12000000000
832,195,3,True,True,True,1,30000000000
833,120,3,True,True,False,12,14000000000
834,165,3,True,True,True,1,23500000000
835,100,2,True,True,True,1,12310201300
836,110,3,True,True,True,1,13404320100
837,58,1,True,True,True,1,7231000000
838,98,3,True,True,True,1,12700000000
839,130,3,True,True,True,1,13732000000
840,56,1,False,True,False,23,5000000000
841,114,2,True,True,True,1,13500000000
842,125,3,True,True,True,1,14200000000
843,102,2,True,True,True,1,12000000000
844,113,2,True,True,True,1,15850000000
845,98,2,True,True,True,1,12300000000
846,135,3,True,True,True,1,14263020000
847,130,2,True,True,True,1,18200000000
848,115,2,True,True,True,1,15820100000
849,100,2,True,True,True,2,10800000000
850,65,1,True,True,True,1,9756300000
851,135,3,True,True,True,1,16847230000
852,175,3,True,True,True,1,27000000000
853,70,2,True,True,False,17,6100000000
854,56,1,True,True,True,21,7750000000
855,67,2,False,True,False,19,6000000000
856,70,2,True,True,True,11,8200000000
857,190,3,True,True,True,1,32000000000
858,72,2,True,True,False,16,8750000000
859,70,2,True,True,True,15,6000000000
860,80,2,True,True,True,9,7520000000
861,80,2,True,True,True,12,9200000000
862,75,2,True,True,True,4,8200000000
863,73,2,True,True,True,20,7400000000
864,67,1,True,True,True,19,6500000000
865,63,1,True,True,False,23,5500000000
866,102,2,True,True,True,3,11800000000
867,85,0,True,False,True,1,27200000000
868,50,1,False,True,True,20,4800000000
869,65,2,True,True,False,15,5800000000
870,55,1,False,True,False,20,5000000000
871,68,2,True,True,True,21,5800000000
872,70,2,True,True,True,17,5900000000
873,76,2,True,True,False,21,6700000000
874,142,3,True,True,True,13,15500000000
875,105,2,True,True,True,17,9000000000
876,127,3,True,True,True,1,14600000000
877,134,3,True,True,True,1,15000000000
878,83,2,True,True,True,17,8300000000
879,109,2,True,True,True,10,13000000000
880,127,2,True,True,True,1,15500000000
881,145,3,True,True,True,1,16000000000
882,135,2,True,True,True,2,14500000000
883,115,2,True,True,True,3,14000000000
884,125,3,True,True,True,5,13850000000
885,94,2,True,True,True,13,9500000000
886,94,2,True,True,True,8,8500000000
887,87,2,True,True,True,11,7500000000
888,97,2,True,True,True,3,10450000000
889,92,2,True,True,True,15,8600000000
890,78,2,True,True,True,9,10800000000
891,96,2,True,True,True,8,8700000000
892,102,2,True,True,True,9,10500000000
893,125,2,True,True,True,1,14900000000
894,107,2,True,True,True,7,12500000000
895,160,3,True,True,True,5,15000000000
896,72,2,True,True,True,12,6590000000
897,150,3,True,True,True,1,17000000000
898,121,3,True,True,True,1,14500000000
899,135,3,True,True,True,5,15000000000
900,130,3,True,True,True,5,13600000000
901,180,3,True,True,True,2,21000000000
902,110,2,True,True,True,12,11000000000
903,105,2,True,True,True,10,11000000000
904,105,2,True,True,True,1,11200000000
905,110,2,True,True,True,2,13000000000
906,140,3,True,True,True,1,16000000000
907,95,2,True,True,True,10,10500000000
908,107,2,True,True,True,9,11000000000
909,288,4,True,True,True,1,58000000000
910,125,3,True,True,True,11,14000000000
911,91,2,True,True,True,1,11300000000
912,112,2,True,True,True,6,10800000000
913,135,3,True,True,True,2,14000000000
914,119,2,True,True,True,4,17900000000
915,118,2,True,True,True,3,14000000000
916,73,1,True,True,True,8,7600000000
917,90,2,True,True,True,2,12000000000
918,110,2,True,True,True,2,13000000000
919,138,3,True,True,True,4,14600000000
920,69,2,True,True,True,71,4900000000
921,65,2,True,True,True,73,4800000000
922,70,2,True,True,False,15,5600000000
923,75,2,True,True,True,9,6200000000
924,80,2,False,False,False,14,5700000000
925,60,2,True,True,False,15,5180000000
926,73,2,True,True,False,15,5350000000
927,68,2,True,True,True,72,4950000000
928,67,2,True,True,False,15,5650000000
929,95,2,True,True,False,17,9500000000
930,70,2,True,True,False,15,5000000000
931,100,2,True,True,True,10,11800000000
932,70,2,True,True,False,13,6500000000
933,70,2,True,True,False,13,5400000000
934,70,2,True,True,False,19,5600000000
935,78,2,True,True,True,13,9600000000
936,75,2,True,True,True,13,7000000000
937,75,2,True,True,True,11,7300000000
938,92,2,True,True,True,1,14500000000
939,86,2,True,True,True,17,3000000000
940,62,1,True,True,True,3,6400000000
941,105,2,True,True,True,4,9500000000
942,75,2,True,True,True,7,9750000000
943,103,2,True,True,True,18,11500000000
944,84,2,True,True,True,1,11340000000
945,90,2,True,True,True,4,11500000000
946,70,2,True,True,True,3,7300000000
947,64,2,True,True,True,3,6500000000
948,80,2,True,True,True,3,8600000000
949,97,2,True,True,True,1,17945000000
950,84,2,True,True,True,2,16800000000
951,90,2,True,True,True,1,12636000000
952,94,2,False,True,False,24,9500000000
953,78,2,True,True,True,20,6890000000
954,105,2,True,True,True,10,14500000000
955,102,2,True,True,True,8,18000000000
956,77,2,True,True,True,18,8100000000
957,92,2,True,True,True,10,10200000000
958,85,2,True,True,False,17,10200000000
959,84,2,True,True,True,2,10700000000
960,115,2,True,True,True,2,13800000000
961,105,2,True,True,True,17,11200000000
962,83,2,True,True,True,5,11800000000
963,68,2,True,True,True,14,6500000000
964,78,2,True,True,True,11,7500000000
965,97,2,True,True,True,11,9000000000
966,89,2,True,True,True,9,8000000000
967,71,2,True,True,False,20,6300000000
968,105,2,True,True,False,21,8000000000
969,68,1,True,True,True,5,9000000000
970,65,2,False,True,False,17,4800000000
971,66,2,True,False,True,20,7500000000
972,56,1,True,True,True,6,7600000000
973,95,2,True,True,True,10,10180000000
974,92,2,True,True,True,3,9500000000
975,85,2,True,True,True,1,11900000000
976,85,2,True,True,True,1,16150000000
977,133,3,True,True,True,8,14600000000
978,69,2,True,True,False,21,5700000000
979,70,2,True,True,False,14,6700000000
980,60,1,True,True,False,16,5950000000
981,57,1,True,True,True,15,6100000000
982,84,2,True,True,False,20,6400000000
983,80,2,True,True,False,21,8800000000
984,63,1,True,True,False,21,5600000000
985,67,2,True,True,False,15,5750000000
986,66,2,True,True,False,20,5500000000
987,67,2,False,True,False,13,6000000000
988,91,2,True,True,True,1,13777000000
989,60,1,True,True,False,15,5350000000
990,60,1,False,True,False,21,5000000000
991,58,1,False,True,False,20,4990000000
992,66,2,True,True,False,21,5600000000
993,63,1,True,True,False,21,6050000000
994,85,2,True,True,False,20,6380000000
995,79,2,True,True,True,10,10500000000
996,78,2,True,True,False,24,8000000000
997,65,2,True,True,False,23,7200000000
998,66,1,True,True,True,12,8450000000
999,69,2,True,True,True,21,6100000000
1000,50,1,True,True,True,7,7200000000
1001,55,2,True,True,True,23,6500000000
1002,60,2,True,True,False,21,6700000000
1003,65,2,True,True,False,11,6200000000
1004,67,2,True,True,True,13,6600000000
1005,70,2,True,True,False,23,7500000000
1006,77,2,True,True,True,18,8000000000
1007,67,2,True,True,True,23,7500000000
1008,61,2,True,True,False,23,6300000000
1009,85,2,True,True,False,23,8450000000
1010,57,1,True,True,False,20,5850000000
1011,65,1,False,True,False,23,6300000000
1012,95,2,True,True,True,23,10000000000
1013,65,2,True,True,True,8,6300000000
1014,60,2,True,True,True,23,6700000000
1015,60,1,True,True,True,7,5850000000
1016,94,2,True,True,True,6,11300000000
1017,70,2,True,True,False,19,5450000000
1018,75,2,True,True,False,8,7350000000
1019,65,1,True,True,False,16,5700000000
1020,65,2,False,True,False,22,4750000000
1021,65,2,True,True,False,19,5600000000
1022,68,2,True,True,False,20,6700000000
1023,80,2,True,True,False,15,6300000000
1024,65,1,True,True,False,16,6000000000
1025,64,2,True,True,False,20,6300000000
1026,80,2,True,True,True,15,7200000000
1027,67,2,True,True,False,20,4400000000
1028,66,2,False,True,True,11,5700000000
1029,59,1,True,True,False,23,4600000000
1030,60,1,True,True,False,20,5900000000
1031,70,2,True,True,False,15,7200000000
1032,76,2,True,True,False,20,6000000000
1033,60,1,False,True,True,18,4700000000
1034,60,1,True,True,False,19,5500000000
1035,60,1,False,True,True,20,5300000000
1036,65,2,True,True,False,20,5600000000
1037,60,1,False,True,False,20,4800000000
1038,73,2,True,True,True,18,7500000000
1039,60,1,True,True,False,15,5500000000
1040,65,2,True,True,True,19,6300000000
1041,70,1,True,True,False,15,6000000000
1042,65,2,False,True,False,20,4700000000
1043,80,2,True,True,False,20,6800000000
1044,70,2,True,True,False,20,5700000000
1045,70,1,True,True,True,10,7600000000
1046,72,2,True,True,False,19,7200000000
1047,58,1,True,True,True,18,6700000000
1048,55,1,True,True,False,11,5800000000
1049,65,2,True,True,False,20,5600000000
1050,65,2,True,True,False,20,6300000000
1051,78,2,False,True,False,20,5700000000
1052,68,2,True,True,False,20,5400000000
1053,65,2,True,True,False,13,6300000000
1054,70,2,True,True,False,15,6850000000
1055,68,1,False,True,False,13,6200000000
1056,64,1,False,True,True,20,5400000000
1057,65,2,False,True,False,20,4900000000
1058,113,2,True,True,True,7,9500000000
1059,86,2,True,True,True,18,9500000000
1060,65,1,True,True,True,3,7560000000
1061,75,2,True,True,True,1,12375000000
1062,56,1,True,True,True,1,9000000000
1063,131,3,True,True,True,1,18080000000
1064,60,2,True,True,False,22,5700000000
1065,123,3,True,True,True,12,18000000000
1066,110,2,True,True,True,1,18700000000
1067,100,2,True,True,False,20,8000000000
1068,124,3,True,True,True,6,13500000000
1069,55,1,True,True,True,13,8000000000
1070,54,1,True,True,True,7,8000000000
1071,58,1,True,True,True,15,6300000000
1072,65,2,False,True,True,15,5750000000
1073,65,2,False,False,True,8,8100000000
1074,83,2,True,True,True,18,8200000000
1075,60,1,True,True,True,13,6000000000
1076,61,1,True,True,False,19,4850000000
1077,65,2,False,True,False,13,5800000000
1078,77,2,False,True,False,19,5600000000
1079,50,1,False,True,False,19,4800000000
1080,62,1,True,True,True,15,6800000000
1081,90,2,True,True,False,20,6200000000
1082,68,2,True,True,False,20,6600000000
1083,62,1,True,True,False,13,8000000000
1084,140,3,True,True,True,1,18200000000
1085,77,2,False,True,False,19,5800000000
1086,70,2,True,True,False,21,6780000000
1087,62,2,True,True,False,11,6000000000
1088,60,1,True,True,False,15,5750000000
1089,60,2,True,True,False,20,5800000000
1090,72,2,True,True,False,19,6000000000
1091,78,2,False,True,False,20,5600000000
1092,60,1,True,True,False,15,5900000000
1093,55,1,True,True,False,20,5200000000
1094,67,2,True,True,False,16,5350000000
1095,78,2,True,True,False,20,8000000000
1096,52,1,True,True,False,16,4200000000
1097,65,2,True,True,False,16,4700000000
1098,67,2,True,True,False,20,4650000000
1099,65,2,True,True,False,15,5750000000
1100,65,2,True,True,True,9,6500000000
1101,70,2,True,True,True,8,6000000000
1102,70,2,True,True,False,20,6500000000
1103,125,3,True,True,True,1,14800000000
1104,70,2,True,True,False,16,6750000000
1105,78,2,True,True,True,11,8200000000
1106,62,2,True,False,False,20,7300000000
1107,80,2,True,True,False,18,9000000000
1108,80,2,True,True,True,3,13600000000
1109,65,2,True,True,False,17,7400000000
1110,109,2,True,True,True,16,9640000000
1111,97,2,True,True,True,3,13280000000
1112,78,2,True,True,True,19,8650000000
1113,78,2,True,True,False,30,8000000000
1114,65,2,False,False,True,8,8300000000
1115,80,2,True,True,True,17,9400000000
1116,85,2,True,True,True,19,9400000000
1117,57,1,True,True,True,11,6400000000
1118,87,2,True,True,True,1,12600000000
1119,102,2,True,True,True,4,14300000000
1120,55,1,True,True,True,1,8370000000
1121,100,2,True,True,True,23,14000000000
1122,65,1,True,True,True,15,6200000000
1123,63,1,True,True,True,18,5900000000
1124,88,2,True,True,True,14,9300000000
1125,78,2,True,True,True,3,8300000000
1126,73,2,True,True,True,6,7800000000
1127,93,2,True,True,True,2,11200000000
1128,105,2,True,True,True,8,11800000000
1129,72,2,True,True,True,18,9800000000
1130,91,2,True,True,True,12,8800000000
1131,78,2,True,True,True,18,9000000000
1132,86,2,True,True,True,5,8800000000
1133,94,2,True,True,True,13,9300000000
1134,105,2,True,True,True,7,14300000000
1135,70,1,True,True,True,3,8750000000
1136,115,2,True,True,True,1,19800000000
1137,35,1,True,True,True,20,5000000000
1138,105,2,True,True,True,5,11000000000
1139,111,2,True,True,True,3,10900000000
1140,93,2,True,True,True,1,12000000000
1141,100,2,True,True,True,1,14500000000
1142,112,2,True,True,True,2,10500000000
1143,110,2,True,True,True,5,11500000000
1144,100,2,True,True,True,5,10500000000
1145,100,2,True,True,True,8,11000000000
1146,70,2,True,True,True,13,5950000000
1147,115,2,True,True,True,1,13450000000
1148,95,2,True,True,True,4,9500000000
1149,99,2,True,True,True,4,9130000000
1150,100,2,True,True,True,4,9400000000
1151,100,2,True,True,True,3,9000000000
1152,55,1,True,True,True,1,7500000000
1153,67,1,True,True,True,1,9380000000
1154,101,2,True,True,True,3,9500000000
1155,115,3,True,True,True,7,13000000000
1156,100,2,True,True,True,4,9500000000
1157,100,2,True,True,True,4,9200000000
1158,94,2,True,True,True,2,14570000000
1159,112,2,True,True,True,4,12000000000
1160,95,2,True,True,True,4,9000000000
1161,100,2,True,True,True,4,9500000000
1162,120,3,True,True,True,3,13000000000
1163,120,2,True,True,True,3,12000000000
1164,60,1,True,True,False,15,6200000000
1165,50,1,False,True,False,18,4100000000
1166,63,1,True,True,False,20,6200000000
1167,80,2,False,True,False,19,5800000000
1168,70,2,True,True,False,20,6800000000
1169,55,1,False,True,False,20,4300000000
1170,73,2,True,True,False,20,4850000000
1171,65,2,True,True,False,11,6300000000
1172,50,1,True,True,True,13,5900000000
1173,60,2,True,True,True,18,6800000000
1174,50,1,True,True,True,15,6800000000
1175,105,2,True,True,True,2,12000000000
1176,85,2,True,True,True,12,8700000000
1177,97,2,True,True,True,6,13400000000
1178,95,2,True,True,True,5,9500000000
1179,125,2,True,True,True,2,12500000000
1180,155,3,True,True,True,7,16800000000
1181,103,2,True,True,True,1,13000000000
1182,140,3,True,True,True,5,15200000000
1183,100,2,True,True,True,2,10500000000
1184,95,2,True,True,True,11,10200000000
1185,80,2,True,True,True,9,9000000000
1186,85,2,True,True,True,9,8800000000
1187,112,2,True,True,True,5,12400000000
1188,132,3,True,True,True,4,14500000000
1189,142,3,True,True,True,11,14800000000
1190,120,3,True,True,True,10,13500000000
1191,95,2,True,True,True,11,8700000000
1192,108,2,True,True,True,1,12000000000
1193,88,2,True,True,True,14,9200000000
1194,138,3,True,True,True,6,15000000000
1195,109,2,True,True,True,5,12900000000
1196,106,2,True,True,True,3,12000000000
1197,129,3,True,True,True,2,14200000000
1198,125,3,True,True,True,3,13800000000
1199,88,2,True,True,True,6,9000000000
1200,144,3,True,True,True,3,17000000000
1201,92,2,True,True,True,17,8800000000
1202,105,2,True,True,True,6,11800000000
1203,117,2,True,True,True,9,13200000000
1204,89,2,True,True,True,11,9400000000
1205,109,2,True,True,True,10,13550000000
1206,85,2,True,True,True,10,9150000000
1207,119,2,True,True,True,7,14100000000
1208,128,2,True,True,True,13,12700000000
1209,97,2,True,True,True,4,8700000000
1210,126,3,True,True,True,1,15300000000
1211,118,2,True,True,True,5,12800000000
1212,125,3,True,True,True,6,13200000000
1213,124,2,True,True,True,1,24800000000
1214,70,2,True,True,False,18,8650000000
1215,66,1,True,True,True,10,7700000000
1216,55,2,True,True,True,23,5700000000
1217,67,2,True,False,True,27,7000000000
1218,75,2,True,True,True,20,7100000000
1219,72,2,True,True,True,18,8000000000
1220,42,1,True,True,True,23,5700000000
1221,57,2,True,False,False,20,5100000000
1222,68,2,True,True,True,14,5600000000
1223,75,2,True,True,True,9,9750000000
1224,80,2,True,True,True,15,9100000000
1225,65,2,True,True,True,13,8500000000
1226,91,2,True,True,True,9,13300000000
1227,91,2,True,True,True,8,13300000000
1228,60,2,True,True,False,17,4750000000
1229,58,1,True,True,True,81,4750000000
1230,94,2,True,True,False,14,9400000000
1231,92,2,True,True,True,1,14000000000
1232,78,2,True,True,True,18,8200000000
1233,76,2,True,True,True,18,7650000000
1234,61,1,False,True,False,19,5690000000
1235,182,4,True,True,True,1,20000000000
1236,60,1,True,True,True,20,5960000000
1237,68,2,False,True,False,16,5560000000
1238,70,2,True,True,False,20,6100000000
1239,90,2,True,True,True,14,10200000000
1240,68,2,True,True,True,13,6490000000
1241,85,2,True,True,True,15,5900000000
1242,86,2,True,True,True,4,11200000000
1243,92,2,True,True,True,1,12800000000
1244,68,2,False,True,False,17,6600000000
1245,80,2,False,False,False,18,7200000000
1246,75,2,True,True,True,13,8300000000
1247,66,2,True,True,False,20,5500000000
1248,74,2,True,True,True,9,7400000000
1249,93,2,True,True,True,5,12300000000
1250,92,2,True,True,True,4,11500000000
1251,76,2,True,True,True,20,6940000000
1252,81,2,True,True,True,15,9300000000
1253,72,2,True,True,False,23,7800000000
1254,98,2,True,True,True,15,11500000000
1255,88,2,True,True,True,2,11800000000
1256,83,2,True,True,True,15,9800000000
1257,68,1,True,True,True,2,13000000000
1258,64,1,True,True,False,16,5800000000
1259,134,3,True,True,True,2,14800000000
1260,120,2,True,True,True,3,13500000000
1261,90,2,True,True,True,12,10600000000
1262,69,2,True,True,True,17,8500000000
1263,99,2,True,True,True,1,15700000000
1264,85,2,True,True,False,23,10400000000
1265,78,2,True,True,True,13,9300000000
1266,85,2,True,True,True,5,7500000000
1267,60,1,True,True,True,10,6600000000
1268,98,2,True,True,True,9,9500000000
1269,83,2,True,True,True,12,5250000000
1270,80,2,True,True,True,15,7600000000
1271,94,2,True,True,True,11,10100000000
1272,77,2,True,True,True,10,9000000000
1273,120,2,True,True,True,7,9800000000
1274,59,1,True,True,True,16,5990000000
1275,185,3,True,True,True,1,28000000000
1276,83,2,True,True,True,15,10200000000
1277,75,2,True,True,True,23,6400000000
1278,68,2,True,True,False,19,6100000000
1279,70,2,True,True,True,10,8000000000
1280,52,1,True,True,True,11,6700000000
1281,50,2,True,True,True,1,5950000000
1282,70,2,True,True,True,8,8000000000
1283,69,1,True,True,True,11,7500000000
1284,69,1,True,True,True,5,6600000000
1285,54,1,True,True,True,4,6600000000
1286,65,1,True,True,True,3,6600000000
1287,50,1,False,True,True,3,8000000000
1288,65,1,True,True,True,1,7850000000
1289,65,1,True,True,True,7,6600000000
1290,105,2,True,True,True,8,12900000000
1291,110,2,True,True,True,11,13500000000
1292,54,2,True,True,True,23,6300000000
1293,75,2,True,True,False,18,7100000000
1294,100,2,True,True,True,2,11200000000
1295,62,1,False,False,False,21,4300000000
1296,70,2,True,True,True,11,8000000000
1297,61,1,False,False,False,21,4750000000
1298,95,2,True,True,True,7,10600000000
1299,86,2,True,True,True,12,7950000000
1300,95,2,True,True,True,6,11500000000
1301,90,2,True,True,True,15,9450000000
1302,82,2,True,True,True,21,7400000000
1303,73,2,True,True,True,19,8200000000
1304,73,2,True,True,False,19,8400000000
1305,58,1,True,True,False,6,6500000000
1306,116,2,True,True,True,2,13400000000
1307,94,2,True,True,True,6,10058000000
1308,115,3,True,True,True,10,12000000000
1309,55,1,True,True,True,1,8250000000
1310,67,1,True,True,True,1,9700000000
1311,100,2,True,True,True,1,14500000000
1312,93,2,True,True,True,1,12500000000
1313,104,2,True,True,True,11,11000000000
1314,94,2,True,True,True,11,10250000000
1315,93,2,True,True,True,1,12500000000
1316,53,1,True,True,True,1,7500000000
1317,71,1,True,True,True,1,10000000000
1318,65,2,False,True,False,17,5750000000
1319,68,2,True,True,False,20,7140000000
1320,75,2,True,True,False,24,9000000000
1321,70,2,True,False,False,12,8500000000
1322,100,2,True,True,False,19,7400000000
1323,60,2,True,True,False,13,5700000000
1324,90,2,True,True,True,1,10400000000
1325,55,1,True,True,True,20,6500000000
1326,90,2,True,True,True,10,11500000000
1327,55,2,True,True,True,15,5700000000
1328,61,1,True,True,False,20,5700000000
1329,106,3,True,True,True,15,14900000000
1330,127,3,True,True,True,1,15700000000
1331,113,2,True,True,True,1,13460000000
1332,118,2,True,True,True,1,13200000000
1333,117,2,True,True,True,1,13750000000
1334,114,2,True,True,True,2,13500000000
1335,80,2,True,True,True,1,3040000000
1336,119,2,True,True,True,2,13800000000
1337,135,3,True,True,True,1,16500000000
1338,135,3,True,True,True,1,17200000000
1339,77,2,True,True,True,20,8800000000
1340,144,3,True,True,True,1,17800000000
1341,54,2,True,True,True,21,5500000000
1342,60,2,True,False,False,8,6100000000
1343,58,1,True,True,True,16,6100000000
1344,66,2,False,True,False,21,8200000000
1345,70,2,True,True,False,15,6300000000
1346,100,2,True,True,True,3,9500000000
1347,114,2,True,True,True,4,13750000000
1348,160,3,True,True,True,11,17200000000
1349,92,2,True,True,True,3,9000000000
1350,100,2,True,True,True,3,9000000000
1351,107,2,True,True,True,1,13200000000
1352,94,2,True,True,True,8,10600000000
1353,145,3,True,True,True,1,18000000000
1354,110,2,True,True,True,1,12750000000
1355,110,2,True,True,True,9,11000000000
1356,137,3,True,True,True,7,15200000000
1357,90,2,False,True,False,20,7500000000
1358,90,2,True,True,True,10,9200000000
1359,100,2,True,True,True,3,12500000000
1360,81,2,True,True,True,4,9200000000
1361,78,2,True,True,False,19,5100000000
1362,75,2,True,True,False,15,5600000000
1363,68,2,True,True,True,70,4800000000
1364,64,1,True,True,False,11,5400000000
1365,120,2,True,True,True,6,13500000000
1366,53,1,True,True,True,90,4800000000
1367,68,2,True,True,False,12,5600000000
1368,58,1,True,True,False,13,4600000000
1369,114,2,True,True,True,7,13200000000
1370,107,2,True,True,True,6,11000000000
1371,115,2,True,True,True,5,13500000000
1372,135,3,True,True,True,6,15000000000
1373,109,2,True,True,True,4,10750000000
1374,130,3,True,True,True,17,12800000000
1375,99,2,True,True,True,18,10800000000
1376,106,2,True,True,True,7,12680000000
1377,115,2,True,True,True,2,12000000000
1378,118,2,True,True,True,5,12100000000
1379,88,2,True,True,True,5,9000000000
1380,96,2,True,True,True,10,10900000000
1381,98,2,True,True,True,8,10500000000
1382,96,2,True,True,True,16,9600000000
1383,101,2,True,True,True,1,5656000000
1384,90,2,True,True,True,17,7900000000
1385,70,2,True,True,True,2,6500000000
1386,75,2,True,True,True,3,6600000000
1387,131,3,True,True,True,8,15500000000
1388,92,2,True,True,True,1,12420000000
1389,90,2,True,True,True,13,9200000000
1390,57,1,True,True,True,15,5800000000
1391,65,2,True,True,True,16,6400000000
1392,180,3,True,True,True,3,20000000000
1393,118,2,True,True,True,1,13700000000
1394,77,2,True,True,False,20,7350000000
1395,150,3,True,True,True,1,25500000000
1396,100,2,True,True,True,1,20000000000
1397,120,3,True,True,True,1,20400000000
1398,75,2,True,True,True,1,12750000000
1399,65,1,True,True,True,1,11000000000
1400,50,1,True,True,True,1,8500000000
1401,55,1,True,True,True,20,6590000000
1402,70,2,True,True,False,19,6700000000
1403,63,2,True,True,False,20,5700000000
1404,62,1,True,True,False,19,6490000000
1405,57,1,True,True,False,18,5100000000
1406,63,1,True,True,True,14,7700000000
1407,45,1,True,True,False,18,3950000000
1408,51,1,True,True,True,2,6400000000
1409,80,2,True,True,True,3,8200000000
1410,60,2,True,True,True,13,6200000000
1411,70,2,True,True,True,8,7600000000
1412,50,1,True,True,True,1,6600000000
1413,117,2,True,True,True,2,13400000000
1414,118,2,True,True,True,1,12000000000
1415,155,3,True,True,True,3,15000000000
1416,62,1,True,True,True,20,6450000000
1417,68,2,True,True,False,14,5200000000
1418,62,1,False,True,False,15,4780000000
1419,80,2,False,True,False,15,6200000000
1420,70,2,True,True,False,16,5500000000
1421,70,2,True,True,False,14,5100000000
1422,60,2,True,True,False,14,4700000000
1423,120,3,True,True,True,10,10100000000
1424,57,2,True,True,True,14,5800000000
1425,150,3,True,True,True,8,14500000000
1426,74,2,True,True,False,14,5400000000
1427,68,2,True,True,True,72,4900000000
1428,50,1,True,True,True,13,5950000000
1429,67,2,True,True,False,14,5790000000
1430,68,2,False,True,True,13,5500000000
1431,67,2,True,True,False,14,5800000000
1432,70,2,True,True,False,13,7000000000
1433,60,1,True,True,True,15,6300000000
1434,68,2,True,True,False,14,5600000000
1435,67,2,False,True,False,14,5400000000
1436,75,2,True,True,False,15,5500000000
1437,70,2,True,True,False,15,6350000000
1438,66,2,False,True,False,14,5000000000
1439,80,2,True,True,False,15,5450000000
1440,68,2,True,True,True,67,4600000000
1441,70,2,True,True,False,13,5680000000
1442,68,2,True,True,False,13,6500000009
1443,55,1,True,True,False,14,5600000000
